"id","kode_prov","nama_prov","kode_kab","id_kab","nama_kab","kode_kec","id_kec","nama_kec","kode_desa","id_desa","nama_desa","klas","kode_sls4","kode_sls6","kdsubsls","id_sls","id_sls6","nama_sls","sls_op","jenis_sls","j_keluarga","tipe_sls","realisasi_clean","realisasi_error","koseka_approved","koseka_unapproved","tagging_wilkerstat","tagging_sangatmiskin","jml_keluarga_tagging","percepatan","updated_at"
"87","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","7","7101021007","WANGGA BARU","2","1002","100200","00","71010210071002","7101021007100200","PERSAWAHAN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"88","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","8","7101021008","TORAUT UTARA","2","0001","000100","00","71010210080001","7101021008000100","RT 1 RW 1","1","SLS","31","1","45","0","45","0","38","6","47","0","2022-12-15 06:01:18"
"89","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","8","7101021008","TORAUT UTARA","2","0002","000200","00","71010210080002","7101021008000200","RT 3 RW 2","1","SLS","25","1","2","0","0","2","32","1","32","0","2022-12-15 06:01:18"
"90","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","8","7101021008","TORAUT UTARA","2","0003","000300","00","71010210080003","7101021008000300","RT 3 RW 3","1","SLS","43","1","54","0","54","0","47","2","54","1","2022-12-15 06:01:18"
"91","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","8","7101021008","TORAUT UTARA","2","0004","000400","00","71010210080004","7101021008000400","RT 4 RW 4","1","SLS","45","1","0","0","0","0","47","1","51","0","2022-12-15 06:01:18"
"92","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","8","7101021008","TORAUT UTARA","2","0005","000500","00","71010210080005","7101021008000500","RT 5 RW 3","1","SLS","61","1","0","0","0","0","42","3","48","0","2022-12-15 06:01:18"
"93","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","8","7101021008","TORAUT UTARA","2","0006","000600","00","71010210080006","7101021008000600","RT 6 RW 6","1","SLS","43","1","0","0","0","0","38","3","41","0","2022-12-15 06:01:18"
"94","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","8","7101021008","TORAUT UTARA","2","0007","000700","00","71010210080007","7101021008000700","RT 7 RW 7","1","SLS","35","1","37","0","37","0","35","7","37","1","2022-12-15 06:01:18"
"95","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","8","7101021008","TORAUT UTARA","2","2001","200100","00","71010210082001","7101021008200100","HUTAN LINDUNG",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"96","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","9","7101021009","DOLODUO I","1","0001","000100","00","71010210090001","7101021009000100","RT 1 DUSUN 1","1","SLS","21","1","0","1","0","0","20","0","23","0","2022-12-15 06:01:18"
"97","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","9","7101021009","DOLODUO I","1","0002","000200","00","71010210090002","7101021009000200","RT 2 DUSUN 1","1","SLS","27","1","0","0","0","0","24","0","28","0","2022-12-15 06:01:18"
"98","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","9","7101021009","DOLODUO I","1","0003","000300","00","71010210090003","7101021009000300","RT 3 DUSUN 2","1","SLS","31","1","35","0","35","0","30","0","35","1","2022-12-15 06:01:18"
"99","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","9","7101021009","DOLODUO I","1","0004","000400","00","71010210090004","7101021009000400","RT 4 DUSUN 2","1","SLS","17","1","0","0","0","0","15","0","19","0","2022-12-15 06:01:18"
"100","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","9","7101021009","DOLODUO I","1","0005","000500","00","71010210090005","7101021009000500","RT 5 DUSUN 3","1","SLS","36","1","18","2","15","3","28","0","38","0","2022-12-15 06:01:18"
"101","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","9","7101021009","DOLODUO I","1","0006","000600","00","71010210090006","7101021009000600","RT 6 DUSUN 3","1","SLS","28","1","0","0","0","0","31","0","36","0","2022-12-15 06:01:18"
"102","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","9","7101021009","DOLODUO I","1","0007","000700","00","71010210090007","7101021009000700","RT 7 DUSUN 4","1","SLS","22","1","22","0","22","0","20","0","22","1","2022-12-15 06:01:18"
"103","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","9","7101021009","DOLODUO I","1","0008","000800","00","71010210090008","7101021009000800","RT 8 DUSUN 4","1","SLS","36","1","0","0","0","0","32","1","36","0","2022-12-15 06:01:18"
"104","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","9","7101021009","DOLODUO I","1","1001","100100","00","71010210091001","7101021009100100","KEBUN KELAPA",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"105","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","9","7101021009","DOLODUO I","1","1002","100200","00","71010210091002","7101021009100200","KEBUN JAGUNG",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"106","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","10","7101021010","DOLODUO II","2","0001","000100","00","71010210100001","7101021010000100","RT 1 DUSUN 1","1","SLS","50","1","49","0","49","0","43","3","49","0","2022-12-15 06:01:18"
"107","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","10","7101021010","DOLODUO II","2","0002","000200","00","71010210100002","7101021010000200","RT 2 DUSUN 2","1","SLS","42","1","0","0","0","0","34","1","42","0","2022-12-15 06:01:18"
"108","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","10","7101021010","DOLODUO II","2","0003","000300","00","71010210100003","7101021010000300","RT 3 DUSUN 3","1","SLS","60","1","52","0","52","0","44","0","58","1","2022-12-15 06:01:18"
"109","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","10","7101021010","DOLODUO II","2","0004","000400","00","71010210100004","7101021010000400","RT 4 DUSUN 4","1","SLS","57","1","41","1","0","41","54","3","60","0","2022-12-15 06:01:18"
"110","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","10","7101021010","DOLODUO II","2","1001","100100","00","71010210101001","7101021010100100","PERSAWAHAN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"111","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","10","7101021010","DOLODUO II","2","1002","100200","00","71010210101002","7101021010100200","KEBUN JAGUNG",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"112","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","11","7101021011","DOLODUO III","2","0001","000100","00","71010210110001","7101021011000100","RT 1 DUSUN 1","1","SLS","28","1","40","0","40","0","35","4","40","0","2022-12-15 06:01:18"
"113","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","11","7101021011","DOLODUO III","2","0002","000200","00","71010210110002","7101021011000200","RT 2 DUSUN 1","1","SLS","33","1","31","0","30","1","29","0","30","1","2022-12-15 06:01:18"
"114","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","11","7101021011","DOLODUO III","2","0003","000300","00","71010210110003","7101021011000300","RT 3 DUSUN 2","1","SLS","46","1","43","1","19","24","41","0","52","0","2022-12-15 06:01:18"
"115","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","11","7101021011","DOLODUO III","2","0004","000400","00","71010210110004","7101021011000400","RT 4 DUSUN 3","1","SLS","30","1","0","0","0","0","27","0","32","0","2022-12-15 06:01:18"
"116","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","11","7101021011","DOLODUO III","2","0005","000500","00","71010210110005","7101021011000500","RT 5 DUSUN 4","1","SLS","38","1","0","5","0","0","37","0","41","0","2022-12-15 06:01:18"
"117","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","11","7101021011","DOLODUO III","2","1001","100100","00","71010210111001","7101021011100100","LAHAN PERSAWAHAN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"118","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","12","7101021012","TORAUT TENGAH","2","0001","000100","00","71010210120001","7101021012000100","RT 1 DUSUN 1","1","SLS","32","1","42","0","42","0","30","3","42","1","2022-12-15 06:01:18"
"119","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","12","7101021012","TORAUT TENGAH","2","0002","000200","00","71010210120002","7101021012000200","RT 2 DUSUN 2","1","SLS","45","1","0","0","0","0","47","2","56","0","2022-12-15 06:01:18"
"120","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","12","7101021012","TORAUT TENGAH","2","0003","000300","00","71010210120003","7101021012000300","RT 3 DUSUN 3","1","SLS","60","1","0","0","0","0","59","5","77","0","2022-12-15 06:01:18"
"121","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","12","7101021012","TORAUT TENGAH","2","0004","000400","00","71010210120004","7101021012000400","RT 4 DUSUN 4","1","SLS","59","1","38","0","22","16","76","4","85","1","2022-12-15 06:01:18"
"122","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","21","7101021","DUMOGA BARAT","12","7101021012","TORAUT TENGAH","2","1001","100100","00","71010210121001","7101021012100100","PERKEBUNAN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"123","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","1","7101022001","TUMOKANG BARU","2","0001","000100","00","71010220010001","7101022001000100","RT 01 DUSUN 1","1","SLS","25","1","17","0","16","1","21","1","23","0","2022-12-15 06:01:18"
"124","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","1","7101022001","TUMOKANG BARU","2","0002","000200","00","71010220010002","7101022001000200","RT 02 DUSUN 1","1","SLS","17","1","17","0","17","0","15","0","17","0","2022-12-15 06:01:18"
"125","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","1","7101022001","TUMOKANG BARU","2","0003","000300","00","71010220010003","7101022001000300","RT 03 DUSUN 2","1","SLS","14","1","17","0","0","17","15","1","17","0","2022-12-15 06:01:18"
"126","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","1","7101022001","TUMOKANG BARU","2","0004","000400","00","71010220010004","7101022001000400","RT 04 DUSUN 2","1","SLS","39","1","24","0","24","0","21","0","24","1","2022-12-15 06:01:18"
"127","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","1","7101022001","TUMOKANG BARU","2","0005","000500","00","71010220010005","7101022001000500","RT 05 DUSUN 2","1","SLS","44","1","0","0","0","0","20","0","25","0","2022-12-15 06:01:18"
"128","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","1","7101022001","TUMOKANG BARU","2","0006","000600","00","71010220010006","7101022001000600","RT 06 DUSUN 3","1","SLS","40","1","0","0","0","0","26","0","30","0","2022-12-15 06:01:18"
"129","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","1","7101022001","TUMOKANG BARU","2","0007","000700","00","71010220010007","7101022001000700","RT 07 DUSUN 3","1","SLS","39","1","0","0","0","0","31","0","36","0","2022-12-15 06:01:18"
"130","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","1","7101022001","TUMOKANG BARU","2","0008","000800","00","71010220010008","7101022001000800","RT 08 DUSUN 3","1","SLS","29","1","25","0","25","0","23","0","25","1","2022-12-15 06:01:18"
"131","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","1","7101022001","TUMOKANG BARU","2","0009","000900","00","71010220010009","7101022001000900","RT 09 DUSUN 4","1","SLS","33","1","0","0","0","0","32","1","34","0","2022-12-15 06:01:18"
"132","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","1","7101022001","TUMOKANG BARU","2","0010","001000","00","71010220010010","7101022001001000","RT 10 DUSUN 4","1","SLS","28","1","0","0","0","0","20","1","22","0","2022-12-15 06:01:18"
"133","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","2","7101022002","MOPUGAD UTARA","1","0001","000100","00","71010220020001","7101022002000100","RT 01 DUSUN 1","1","SLS","65","1","43","0","10","33","36","12","43","1","2022-12-15 06:01:18"
"134","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","2","7101022002","MOPUGAD UTARA","1","0002","000200","00","71010220020002","7101022002000200","RT 02 DUSUN 1","1","SLS","40","1","0","0","0","0","19","1","24","0","2022-12-15 06:01:18"
"135","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","2","7101022002","MOPUGAD UTARA","1","0003","000300","00","71010220020003","7101022002000300","RT 03 DUSUN 2","1","SLS","27","1","31","0","31","0","27","1","32","0","2022-12-15 06:01:18"
"136","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","2","7101022002","MOPUGAD UTARA","1","0004","000400","00","71010220020004","7101022002000400","RT 04 DUSUN 2","1","SLS","27","1","30","0","29","1","25","0","31","0","2022-12-15 06:01:18"
"137","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","2","7101022002","MOPUGAD UTARA","1","0005","000500","00","71010220020005","7101022002000500","RT 05 DUSUN 3","1","SLS","27","1","33","0","27","6","26","3","33","1","2022-12-15 06:01:18"
"138","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","2","7101022002","MOPUGAD UTARA","1","0006","000600","00","71010220020006","7101022002000600","RT 06 DUSUN 3","1","SLS","38","1","21","0","0","21","37","16","39","0","2022-12-15 06:01:18"
"139","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","2","7101022002","MOPUGAD UTARA","1","0007","000700","00","71010220020007","7101022002000700","RT 07 DUSUN 4","1","SLS","28","1","0","0","0","0","27","0","31","0","2022-12-15 06:01:18"
"140","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","2","7101022002","MOPUGAD UTARA","1","0008","000800","00","71010220020008","7101022002000800","RT 08 DUSUN 4","1","SLS","18","1","23","0","0","23","20","0","25","1","2022-12-15 06:01:18"
"141","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","2","7101022002","MOPUGAD UTARA","1","2001","200100","00","71010220022001","7101022002200100","HUTAN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"142","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","2","7101022002","MOPUGAD UTARA","1","2002","200200","00","71010220022002","7101022002200200","HUTAN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"143","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","3","7101022003","MOPUGAD SELATAN","2","0001","000100","00","71010220030001","7101022003000100","RT 01 DUSUN 1","1","SLS","65","1","5","0","0","5","53","0","59","0","2022-12-15 06:01:18"
"144","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","3","7101022003","MOPUGAD SELATAN","2","0002","000200","00","71010220030002","7101022003000200","RT 02 DUSUN 1","1","SLS","27","1","29","0","0","29","22","0","29","0","2022-12-15 06:01:18"
"145","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","3","7101022003","MOPUGAD SELATAN","2","0003","000300","00","71010220030003","7101022003000300","RT 03 DUSUN 2","1","SLS","14","1","19","0","0","19","14","0","19","0","2022-12-15 06:01:18"
"146","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","3","7101022003","MOPUGAD SELATAN","2","0004","000400","00","71010220030004","7101022003000400","RT 04 DUSUN 2","1","SLS","20","1","24","0","24","0","16","0","24","1","2022-12-15 06:01:18"
"147","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","3","7101022003","MOPUGAD SELATAN","2","0005","000500","00","71010220030005","7101022003000500","RT 05 DUSUN 3","1","SLS","42","1","0","0","0","0","40","0","50","0","2022-12-15 06:01:18"
"148","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","3","7101022003","MOPUGAD SELATAN","2","0006","000600","00","71010220030006","7101022003000600","RT 06 DUSUN 3","1","SLS","15","1","15","0","0","15","13","0","15","0","2022-12-15 06:01:18"
"149","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","3","7101022003","MOPUGAD SELATAN","2","0007","000700","00","71010220030007","7101022003000700","RT 07 DUSUN 4","1","SLS","15","1","17","0","17","0","13","0","17","0","2022-12-15 06:01:18"
"150","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","3","7101022003","MOPUGAD SELATAN","2","0008","000800","00","71010220030008","7101022003000800","RT 08 DUSUN 4","1","SLS","21","1","20","0","0","20","16","0","20","1","2022-12-15 06:01:18"
"151","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","3","7101022003","MOPUGAD SELATAN","2","1001","100100","00","71010220031001","7101022003100100","PERSAWAHAN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"152","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","4","7101022004","MOPUYA UTARA","2","0001","000100","00","71010220040001","7101022004000100","RT 01 DUSUN 1","1","SLS","103","1","71","0","71","0","59","8","71","0","2022-12-15 06:01:18"
"153","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","4","7101022004","MOPUYA UTARA","2","0002","000200","00","71010220040002","7101022004000200","RT 02 DUSUN 1","1","SLS","84","1","69","0","69","0","63","7","69","0","2022-12-15 06:01:18"
"154","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","4","7101022004","MOPUYA UTARA","2","0003","000300","00","71010220040003","7101022004000300","RT 03 DUSUN 2","1","SLS","64","1","67","0","0","67","59","11","67","1","2022-12-15 06:01:18"
"155","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","4","7101022004","MOPUYA UTARA","2","0004","000400","00","71010220040004","7101022004000400","RT 04 DUSUN 2","1","SLS","54","1","0","0","0","0","48","0","50","0","2022-12-15 06:01:18"
"156","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","4","7101022004","MOPUYA UTARA","2","0005","000500","00","71010220040005","7101022004000500","RT 05 DUSUN 3","1","SLS","49","1","32","2","0","32","31","1","34","0","2022-12-15 06:01:18"
"157","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","4","7101022004","MOPUYA UTARA","2","0006","000600","00","71010220040006","7101022004000600","RT 06 DUSUN 3","1","SLS","48","1","29","2","0","29","28","0","29","0","2022-12-15 06:01:18"
"158","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","4","7101022004","MOPUYA UTARA","2","0007","000700","00","71010220040007","7101022004000700","RT 07 DUSUN 4","1","SLS","38","1","35","4","0","35","33","0","39","1","2022-12-15 06:01:18"
"159","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","4","7101022004","MOPUYA UTARA","2","0008","000800","00","71010220040008","7101022004000800","RT 08 DUSUN 4","1","SLS","95","1","66","0","59","7","62","6","66","0","2022-12-15 06:01:18"
"160","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","4","7101022004","MOPUYA UTARA","2","1001","100100","00","71010220041001","7101022004100100","SAWAH",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"161","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","5","7101022005","MOPUYA SELATAN","1","0001","000100","00","71010220050001","7101022005000100","RT 1 DUSUN 1","1","SLS","72","1","28","1","0","28","71","0","77","0","2022-12-15 06:01:18"
"162","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","5","7101022005","MOPUYA SELATAN","1","0002","000200","00","71010220050002","7101022005000200","RT 2 DUSUN 1","1","SLS","70","1","28","1","0","28","33","0","40","0","2022-12-15 06:01:18"
"163","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","5","7101022005","MOPUYA SELATAN","1","0003","000300","00","71010220050003","7101022005000300","RT 3 DUSUN 2","1","SLS","69","1","27","0","0","27","34","0","38","1","2022-12-15 06:01:18"
"164","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","5","7101022005","MOPUYA SELATAN","1","0004","000400","00","71010220050004","7101022005000400","RT 4 DUSUN 2","1","SLS","66","1","15","5","0","15","57","0","62","0","2022-12-15 06:01:18"
"165","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","5","7101022005","MOPUYA SELATAN","1","0005","000500","00","71010220050005","7101022005000500","RT 5 DUSUN 3","1","SLS","27","1","2","6","0","2","30","0","32","0","2022-12-15 06:01:18"
"166","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","22","7101022","DUMOGA UTARA","5","7101022005","MOPUYA SELATAN","1","0006","000600","00","71010220050006","7101022005000600","RT 6 DUSUN 3","1","SLS","32","1","32","4","0","32","28","5","31","1","2022-12-15 06:01:18"
